Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Overperforming Score (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x )
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,253412,293737,2022-11-20 15:14:52 CST,2022/11/20,15:14:52,Photo,"7,217",6872,195,56,39,0,6,0,0,49,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/714032273411684,兄弟Fans Club 封王遊行 看著遊行出發，真的好感動🥳 二連霸，我們做到了！ #邁象三連霸 #BackToBack,https://www.facebook.com/photo.php?fbid=714042430077335&set=a.546783853469861&type=3,,,Photos from 盧秀燕's post,,,,,1.01
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,253319,293651,2022-11-19 16:58:38 CST,2022/11/19,16:58:38,Photo,"9,566",9031,308,57,42,1,1,0,3,123,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/713378120143766,秀燕與 王惠美縣長 在立法院是同事。 2018年我們一起拚縣市長，我們一起當選，一起為鄉親拚好日子，現在我們一起拚連任。我們需要鄉親牽成，再一次一起當選！ 台中與彰化是厝邊，秀燕和惠美相似的經歷讓我們很有默契，「大肚和美大橋」彰化、台中等了10多年，我們下定決心共同興建，現在已經開工，大肚到和美現在要30分鐘的路程，未來橋梁開通，往來只要短短2分鐘，建設讓台中更好、讓彰化更好，就是讓台灣更好！ 選戰剩下七天，各縣市選情都很激烈，但 秀燕與 侯友宜 還是要到彰化為 惠美加油打氣，因為我們知道她是最認真的縣長，11月26日，一起選票決定台灣的未來，我們都有責任，守護善良和正義的力量！,https://www.facebook.com/photo.php?fbid=713377900143788&set=a.546783853469861&type=3,,,Photos from 盧秀燕's post,,,,,1.34
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,253229,293565,2022-11-18 17:15:33 CST,2022/11/18,17:15:33,Photo,"7,626",7034,242,56,31,0,4,0,0,259,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/712534753561436,"⚡️山線挺燕 守護台中造勢晚會 就在今晚！ 市民朋友們，今天晚上我們在 豐原葫蘆墩夜市，宣示我們守護台中的決心。當越多鄉親支持，就代表守護的力量越強大，進步的力量也越強大。 選戰倒數8天，秀燕需要你與我同行！江啟臣 好立委 楊瓊瓔 顏寬恒 也在現場，共同邀請您加入守護台中的行列！ ⏰11.18(五) 18:00 集結 📍豐原葫蘆墩夜市 吳振嘉 振興山城 有嘉在 邱愛珊 讓愛傳出去 台中市議員陳本添 張瀞分-守護【豐原，后里】的台中市議員 台中市議員 羅永珍 有妳""珍""好 - 認珍團隊 市議員賴朝國麻吉團 吳顯森吳呈賢-雅潭神最用心",https://www.facebook.com/photo.php?fbid=712580536890191&set=a.546783853469861&type=3,,,,,,,,1.07
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,253229,293565,2022-11-18 18:37:06 CST,2022/11/18,18:37:06,Live Video Complete,"11,484",9250,1329,372,341,6,12,9,26,139,crosspost,Yes,110586,115440,158127,01:31:00,https://www.facebook.com/100044147541030/posts/3405521339668395,直播中⚡️ 山線挺燕｜守護台中造勢晚會｜ 秀燕在山線與您約定 #守護台中。 守護台中，需要行動！秀燕全力以赴，也拜託您守護秀燕。11月26日，當越多鄉親投票給我，就代表守護的力量越強大，進步的力量也越強大。 選戰倒數8天， 江啟臣 好立委 楊瓊瓔 顏寬恒 與秀燕邀請您站出來！ ⏰11.18(五) 18:00 集結 📍豐原葫蘆墩夜市,https://www.facebook.com/LuShiowYen/videos/3405521339668395/,,,直播中⚡️ 山線挺燕｜守護台中造勢晚會｜,,,,,6.44
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,253229,293565,2022-11-18 21:53:38 CST,2022/11/18,21:53:38,Photo,"14,321",13143,648,144,70,0,3,1,0,312,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/712719213542990,台中會打破魔咒！ 我們會創造奇蹟！ 台中有個魔咒，從升格以來沒有一個市長連任。 如果秀燕成功連任，就是打破魔咒，創造奇蹟。 打破魔咒，秀燕一個人做不到，選戰倒數8天，今天已經是「黃金週」，要拜託大家走出門幫我拉票，幫我相約去投票，我們一定會打破魔咒，創造奇蹟。 每天的鐵人行程，最快樂的就是與市民朋友常伴左右，市民朋友脫口而出叫我「媽媽市長」，是我無比的光榮。 我們照顧彼此，互相扶持，走過肆虐全球的「百年大疫」、度過台灣的「百年大旱」，市民信任秀燕、肯定秀燕，市民把秀燕當成自己的家人，而台中就是我們的家。 讓台中更好，秀燕有責任。 過去4年中有三年的時間，我們在疫情中度過，但台中的發展沒有停下腳步。 ✅被停工的「東豐快」已經復工 ✅新社消失的「花毯節」已經復辦 ✅ 潭子有全台灣最早的「國民暨兒童運動學院」 ✅台中第一座「豐原轉運中心」已經完工 ✅神岡有了第一所高中職「神岡高工」 ✅大雅重文風「上楓圖書館」完工啟用 ✅花博和燈會用地改建為后里大花園，后里還有長青學苑和親子館 台中正走在發展的道路上，大家千萬別小看手中的一票，您的一票決定台中的未來，可以決定台中能不能繼續走在正確的道路上。 秀燕要大聲呼籲，1126站出來讓每個城市都好，用您的選票守護台灣，台中好，台灣才會好！,https://www.facebook.com/photo.php?fbid=712797183535193&set=a.546783853469861&type=3,,,Photos from 盧秀燕's post,,,,,2.01
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,253110,293451,2022-11-16 10:01:43 CST,2022/11/16,10:01:43,Photo,"13,561",12403,634,252,94,0,7,3,3,165,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/710679090413669,昨晚的政見發表會 謝謝你，守候在電視機前為秀燕加油！ 謝謝你，在網路直播上為秀燕按讚！ 秀燕要爭取連任，就要負責任的攤開成績提供市民檢驗。 四年前，秀燕提出的政見是陽光、空氣、水。 ☀️陽光施政，全民檢驗 秀燕上任後厲行陽光政治，所有市政府簽署的MOU全部必須公開在網路上讓市民了解。我們的市政會議也全程直播，市民朋友都可以在秀燕的臉書上回顧4年來每一次的市政會議。 ☁️空品升級，優於國家標準！ 在秀燕就任以前，台中的空氣從來沒有達到過國家標準，經過四年的整治，今年台中的空氣品質是台中升格以來，首次達到國家空氣品質標準。 💧活水經濟，產業振興 秀燕也承諾要為台中引進活水經濟，在我就任的四年裡，有三年在疫情中渡過，但台中的經濟非但沒有被打趴，反而逆勢成長。 根據經濟部最新公布的全國22縣市評鑑，我們的經濟指標有11項拿到全國第一，也是全國第一名最多的城市，其中市民們最在意的失業率，台中降低至3.6%，表現全國最優！ 秀燕重視自己對市民的承諾，說到做到才能讓民眾相信政府，民眾與政府互信，市政才得以推行，秀燕值得您的信任，也期許您的再次託付。 - 4年來，市府團隊日以繼夜努力，我們還創造了更多的好成績。 秀燕是一位媽媽，我特別重視「教育與文化」。在秀燕上任前，台中「教育與文化」預算占比六都最末，現在的台中「教育與文化」預算占比已經達到六都第一。 我要做新手爸媽的後援，經過4年的時間，公托增加了7倍，公幼增加了2倍多。 因為我們很努力，天下雜誌把台中評鑑為「教育王」，給台中肯定。 - 青年關心的居住正義，秀燕很在乎。 現在台中已經開徵「囤房稅」，今年七月開始有進帳，我們把新的稅收，專款專用，作為市民朋友租屋補貼，購屋利息補貼與育兒租屋補貼。 我們透過各種管道興辦「社會住宅」，中央政府要求台中興建5500戶，現在已經完工或興建中總共高達7146戶，我們預計再主動加碼繼續蓋到1萬戶。 - 秀燕常說「開不了工的要開工，完不了工的要完工」 推動了十幾年的建設，中央公園、捷運綠缐與大智路開通都在秀燕任內完工。民眾等待多年的「市政路延伸」「東豐快復工」，市府也已經正在興建。 關係到台中未來發展的三大國際建設，台中國際會展中心，台中美術館和圖書館共構的綠美圖，以及巨蛋，在秀燕上任之前，都沒有開工。 現在國際會展中心、綠美圖，秀燕排除萬難，已經開工上梁。市民引頸期盼的巨蛋，目前正上網招標中，很快也會開工。 - 台中正在快速的成長，台中也越來越好。 聯合報民調，台中連續二年獲得⟪全國最幸福的城市⟫ Yahoo民調，台中榮獲⟪最宜居的城市⟫ 遠見雜誌民調，台中榮獲⟪全國生活品質第一的城市⟫ 天下雜誌調查，台中是⟪全國年輕人最想遷居城市⟫ 台中獲得的好成績，是市民與市府合作的成果。屢屢獲得的好成績是台中的榮耀，就是市民的榮耀，秀燕與有榮焉。 - 秀燕從來沒想過會經歷「百年大疫」肆虐全球，也沒想過會遇上「百年大旱」全台缺水，一次次的危機也讓我與市民的感情越來越好。 市民親密的稱呼我為「媽媽市長」，這代表市民對我的信任與肯定，秀燕感謝大家。 「越是艱難時刻，我越在市民旁邊」這是我對市民的承諾，為母則強，每當有人要傷害台中和市民，我會勇敢對抗，絕不妥協。 11月26日，也要拜託你守護秀燕。當越多鄉親投票給我，就代表支持我的力量越有力，改革進步的力量也越強大。 1126站出來，盧秀燕需要你！ #燕子政績 #守護台中,https://www.facebook.com/photo.php?fbid=710678550413723&set=a.546783853469861&type=3,,,Photos from 盧秀燕's post,,,,,1.91
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,253110,293451,2022-11-16 21:38:21 CST,2022/11/16,21:38:21,Photo,"6,032",5523,297,83,39,0,1,0,0,89,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/711076387040606,🇹🇼 山線挺燕｜守護台中造勢晚會｜邀請你站出來！ 親愛的朋友，秀燕需要您到現場為我讚聲！我會全力以赴，也拜託您守護秀燕。 11月26日，當越多鄉親投票給我，就代表我的力量越有力，改革進步的力量也越強大。 ⏰11.18(五) 18:00 集結 📍豐原葫蘆墩夜市 #守護台中 江啟臣 好立委 楊瓊瓔 顏寬恒 與秀燕期待與您現場相見！,https://www.facebook.com/photo.php?fbid=711075117040733&set=a.546783853469861&type=3,,,,,,,,-1.18
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,253019,293359,2022-11-15 09:27:02 CST,2022/11/15,09:27:02,Live Video Complete,"1,419",1229,107,33,38,1,2,0,0,9,owned,Yes,10088,10272,0,01:13:51,https://www.facebook.com/100044147541030/posts/814517599662217,【直播📽：11/15 台中市政府｜市政會議】 早安，今天召開第555市政會議， 歡迎大家收看了解市政，也一起推動市政。 📋市政會議｜專案報告 環保局「藍天白雲行動計畫展現」、清水區公所「區務簡報」 #新市政 #陽光政治 #全民參與公開透明,https://www.facebook.com/LuShiowYen/videos/814517599662217/,,,盧秀燕｜【直播：11/15 台中市政府｜市政會議】,,,,,-1.26
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,253019,293359,2022-11-14 22:34:48 CST,2022/11/14,22:34:48,Photo,"17,743",16516,589,253,77,4,8,0,6,290,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/709555530526025,合體「友燕萬」 台灣「有願望」 這次的選戰，我很心疼萬安。因為我們正在經歷一場最負面的選戰，但萬安仍然堅持正向選風，堅持 #陽光力量。 我看著萬安長大，#陽光力量是對萬安最好的形容，他有溫度、有同理心，會帶給台北活力與朝氣，這是我們期待的台北、期待的首都。 台中、新北有很多優質的城市發展經驗，萬安很認真，不但認真做功課，還特地到台中考察，我也親自向萬安介紹台中的「兒童運動中心」，萬安決心要將台北打造成親子友善的幸福城市。 侯友宜、蔣萬安與秀燕連線，未來新北、台北、台中都能有更緊密的市政合作，三市共好，台灣會更好！ 選戰倒數12天，11月26日秀燕再次請託大家，支持萬安、支持友宜，支持秀燕，讓我們遠離黑暗，迎向陽光。,https://www.facebook.com/photo.php?fbid=709553690526209&set=a.546783853469861&type=3,,,Photos from 盧秀燕's post,,,,,2.49
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,252922,293267,2022-11-13 10:22:45 CST,2022/11/13,10:22:45,Live Video Complete,"5,366",4197,658,190,217,2,7,0,9,86,owned,Yes,23026,24423,0,01:13:27,https://www.facebook.com/100044147541030/posts/512023497479995,🇹🇼 #LIVE 市民最大咖！ 盧秀燕競選總部成立🇹🇼 秀燕永遠站在市民身邊，堅持市民才是最重要的「大咖」。 近千位燕子主委齊聚一堂，邀請您加入守護台中的行列！ #議會過半 #市長連任,https://www.facebook.com/LuShiowYen/videos/512023497479995/,,,#LIVE 市民最大咖！ 盧秀燕競選總部成立,,,,,3.01
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,252922,293267,2022-11-13 13:05:07 CST,2022/11/13,13:05:07,Photo,"11,316",10564,363,163,83,2,2,0,5,134,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/708339083981003,台中是秀燕的家，市民就是我的家人。 將近4年的時間，越來越多的市民朋友稱呼我為媽媽市長。 我很感動、我很感謝，媽媽市長的稱呼，對我而言是「無上的光榮」。 市民肯定秀燕做「媽媽市長」，讓我更堅毅照顧好台中。 #天下的媽媽都是一樣的 ❤️媽媽是勇敢的 當危機來的時候守護這個城市。過去四年碰到兩個大災難，第一個是百年大旱，市府即時調度水源度過危機，第二個是撼動全球的新冠疫情，超過200場防疫直播記者會，希望讓市民因為「媽媽在家」而感到安心，台中首創快打站，總共開了超過5000場、服務將近200萬人次，因為唯有長輩健康，兒女才能安心，城市才能維持如常運轉。 ❤️媽媽是有信用的 「開不了工要開工、完不了工的要完工」是我對市民的承諾。大智路打通，13年難題解決了。捷運綠線蓋了十幾年，去年通車了。中央公園是全國最大在市中心的公園，老人健保補助和生育津貼提高也做到了，過去不可能的任務，媽媽會想辦法完成，用媽媽的魔法，盡全力幫市民圓夢。 ❤️媽媽是包容的 我們施政不分年齡、不分地域、不分黨籍，聆聽民意。希望台中永續發展，每個好的建議，只要對台中好，我們一定兼容並蓄。我們首創國民暨兒童運動中心，希望讓孩子也能享受到舒適的場館，加上150座美樂地共融公園，孩子、長輩、身障朋友都能在台中感受到市府的關心。 ❤️媽媽是公平的 對秀燕來說，手心手背都是肉。秀燕對每個區域都是公平的，原市區的市政路延伸、屯區的太平市民大道、海線的溫寮溪聯外道路、山城的東豐快復工，我們施政不分地區、不分藍綠，市民的需要，我們都會努力做。 為母則強，秀燕會讓台中持續走在良善的道路上。今年我們要為下一代樹立善良的典範，懇請所有市民與盧秀燕一起攜手守護台中，11月26日請出門投票，支持真正守護台中的人。 議長張清照 江啟臣 好立委 楊瓊瓔 顏寬恒 陳政顯 為民說話-吳瓊華 黃健豪-北屯漸好,https://www.facebook.com/photo.php?fbid=708337833981128&set=a.546783853469861&type=3,,,Photos from 盧秀燕's post,,,,,1.59
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,252855,293200,2022-11-12 12:56:02 CST,2022/11/12,12:56:02,Photo,"9,905",9276,352,64,69,2,2,1,5,134,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/707600844054827,因為堅持 #守護台中 所以不敢停下腳步。 今天一早到水湳市場向市民朋友請託拜票 謝謝市民朋友給秀燕擁抱、給秀燕肯定。 市民把最愛的台中託付給秀燕，我們珍惜每一次感謝市民的機會，更要把市政做好，回饋市民。 守護台中的行列需要你與秀燕一起勇敢前行。 11月26日 我們 #同心走同路，請市民朋友再次用選票給秀燕肯定。,https://www.facebook.com/photo.php?fbid=707604077387837&set=a.546783853469861&type=3,,,Photos from 盧秀燕's post,,,,,1.39
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,252855,293200,2022-11-12 19:29:44 CST,2022/11/12,19:29:44,Live Video Complete,"2,563",2117,246,98,41,0,3,2,5,51,crosspost,No,10364,10889,131867,02:02:18,https://www.facebook.com/100044147541030/posts/1090624964984560,再一次歡呼！六六大勝！「六都」都要勝！ 今晚，我與五都戰友們齊聚，團結一心拚大勝！ 　 一起鎖定LIVE直播 來一場健康、快樂、有希望的晚會！ 六都同陣線，好好做事情！ 全力以赴為你拚好日子！ 　 #再一次歡呼 #六六大勝 #侯友宜 #侯侯做代誌,https://www.facebook.com/LuShiowYen/videos/1090624964984560/,,,【LIVE直播】再一次歡呼！六六大勝！「六都」都要勝！,,,,,1.44
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,252634,292976,2022-11-11 07:39:07 CST,2022/11/11,07:39:07,Live Video Complete,"3,922",3164,409,87,145,1,4,1,4,107,owned,Yes,15930,16385,0,00:24:58,https://www.facebook.com/100044147541030/posts/669847217843424,【直播中⚡️】台中早安！邀請您參與守護台中的行列！ 秀燕正在台灣大道Ｘ忠明路口向市民朋友道早安。 選戰倒數15天，15天後將決定台中的未來，秀燕會把握每次與您親自懇託的機會，與您攜手繼續守護台中！,https://www.facebook.com/LuShiowYen/videos/669847217843424/,,,【直播中⚡️】台中早安！邀請您參與守護台中的行列！,,,,,2.2
盧秀燕,LuShiowYen,1.00044E+14,POLITICIAN,TW,"我是台中市長盧秀燕。
歡迎您和我一起打造富市台中新好生活！",2011/6/24,252734,293077,2022-11-11 10:10:15 CST,2022/11/11,10:10:15,Photo,"5,517",5017,222,195,44,0,5,3,0,31,,-,0,0,0,N/A,https://www.facebook.com/100044147541030/posts/706769157471329,#雙十公車 #燕子政績 台中市民公車坐再遠，也只要10元！ 秀燕推出雙十公車的政策，市民乘車10公里免費，超過10公里只要10元。很多市民都很喜歡這項政策，現在已經有150萬人綁定，使用我們的「雙十公車」 過去市民要上學上班、要就醫、要採購，交通費造成了無形的阻礙。我們降低大眾運輸的費用，對偏遠地區的市民比較公平之外，更重要的是減輕市區的交通壅塞，也減少移動製造的空氣污染。 交通是城市發展的重要基礎，交通便利帶來人潮、錢潮，台中有優質的地理位置，我們更應該發揮所長，讓城市交通更便利。我們更近一步調整公車路網，推出與雙鐵、捷運、國道客運、IBIke交織而成的幹線公車，成效顯著，帶動城市的發展。 台中的未來，精彩可期！,https://www.facebook.com/photo.php?fbid=706772174137694&set=a.546783853469861&type=3,,,,,,,,-1.29
